tmdbId,title,overview,cast,director
73986,Anneliese: The Exorcist Tapes (2011),"Documentary covering the famous 'demonic possession' case of Anneliese Michel. The film features authentic footage of 'exorcisms' and other shocking events, considered to be the inspiration of the film The Exorcism of Emily Rose.","Gerold Wunstel,Kai Cofer,Christopher Karl Johnson",Jude Gerard Prest
305615,Interior (2014),What starts as a simple paranormal investigation inside a mundane Florida house soon becomes a terrifying experience through the unknown and beyond.,"Christopher Carullo,Piper Rae Patterson,Shannon Michael Wamser",
441665,Blood Money (2017),Paranoia and fear set in and five friends begin to turn on each other when they must hole up in a deserted holiday home after a botched robbery.,"Klariza Clayton,Ollie Barbieri ,Scott Chambers",Luke White
375909,The Forest of the Lost Souls (2017),"The Forest of the Lost Souls is a dense and remote forest, Portugal's most popular place for suicide. In a summer morning, two strangers meet within the woods.","Daniela Love,Jorge Mota,Mafalda Banquart",
297059,Judge and Jury (1997),An electrocuted killer returns from the dead to take revenge on the authorities who caught him.,"Martin Kove,David Keith,Thomas Ian Nicholas",
416226,Minutes Past Midnight (2016),"As midnight falls, all manner of terror invades the Earth. demons, cannibals, killers, ghosts and monsters swarm the world in these tales of the supernatural, the fantastic, and the just plain horrific. Featuring nine stories of horror.","Jason Flemyng,Barbara Steele,Piotr Michael",Francisco Sonic Kim
471493,Ryde (2017),"Technology brings us closer. Or perhaps it brings strangers, a little too close. But how much can you really trust someone? With a new ride share service, you never know who will be getting in a car with. Or if you'll ever get out.","Jessica Serfaty,David Wachs,Ronnie Alvarez",
46009,Revelation (1999),"This is the sequel to Apocalypse. In this movie Thorold Stone is still looking for his family. The Christians, whom the rest of the world has started to call The Haters, are being framed for many murders and terrorist acts. Thorold and his partner go to investigate the location of the detonator of one of these acts. They find a group of Christians holding a service. He arrests them and one of them hands him a disk from O.N.E. , One Nation Earth. He finds men in the building who aren't Christians. They chase them around and one of them is killed. Then he meets with Mr. Parker who works for Franco Malacousso. Parker shoots them both but Thorold doesn't die. He is then framed for the shooting of his partner and he goes to a computer programmer with the disk. Virtual Reality is used to bring the Day of Wonders to fruition. There is something odd about the cd that the woman gave Thorold because the programmer can't get access to it and they take it to the Christians headquarters...","Jeff Fahey,Tony Nappo,Carol Alt",AndrÃ© van Heerden
429733,Mayhem (2017),A virus spreads through an office complex causing white collar workers to act out their worst impulses.,"Steven Yeun,Samara Weaving,Steven Brand",Joe Lynch
459202,Boo 2! A Madea Halloween (2017),"Madea and the gang encounter monsters, goblins and boogeymen at a haunted campground.","Tyler Perry,Cassi Davis,Diamond White",
113382,Dear Dead Delilah (1972),"The stern matriarch of a family that lives in a creepy mansion finds that a killer is hiding in the house, searching for a $500,000 fortune rumored to be hidden there and chopping off the heads of anyone who gets in the way.","Agnes Moorehead,Will Geer,Michael Ansara",
85191,Scream (1981),"A group of friends on a rafting trip down a river stop in at an old ghost town to spend the night. Soon their rafts disappear, and then they begin to be eliminated one by one by a mysterious killer.","Pepper Martin,Hank Worden,Ethan Wayne",
353419,Found Footage 3D (2016),"A group of filmmakers sets out to make the first 3D found footage horror movie, but find themselves IN the first 3D found footage horror movie when the evil entity from their film escapes into their behind-the-scenes footage.","Carter Roy,Alena von Stroheim,Chris O'Brien",
269588,Km 31-2 (2016),A woman is searching for her son who got lost under mysterious circumstances.,"Rosanna Engel,Iliana Fox,Carlos Aragon",Rigoberto CastaÃ±eda
165282,Wolfguy - Enraged Lycanthrope (1975),"Akira Inugami is the only survivor of a clan of ancient werewolves who relies on his supernatural powers to solve mysterious crimes. After a series of bloody killings perpetrated by an unseen force, Inugami uncovers a conspiracy involving a murdered cabaret singer, corrupt politicians, and a plot by the J-CIA to harvest his blood in order to steal his lycanthropic powers! At the same time, Inugami also discovers the truth behind his family heritage, and that he may not be the last of his kind.","Shin'ichi Chiba,KyÅsuke Machida,Etsuko Nami",Kazuhiko Yamaguchi
396493,Creep 2 (2017),"After finding an ad online for â€œvideo work,â€ Sara, a video artist whose primary focus is creating intimacy with lonely men, thinks she may have found the subject of her dreams. She drives to a remote house in the forest and meets a man claiming to be a serial killer. Unable to resist the chance to create a truly shocking piece of art, she agrees to spend the day with him. However, as the day goes on, she discovers she may have dug herself into a hole from which she canâ€™t escape.","Mark Duplass,Desiree Akhavan,Karan Soni",
350616,The Divine Tragedies (2015),"Two brothers fulfill their murderous fantasies, but doing so derails their relationship.","Graham Denman,Jon Kondelik,Hannah Levien",
48813,Cup of my Blood (2005),"The lonely artist Jack Fender still grieves the death of his beloved lover Tina three years ago. He lost his inspiration and his faith in God and presently he is taking pornographic pictures for the mobster Sparky and his partner Limpy for a pornographic site managed by Nibbles and Scooter under the protest of his agent and friend Alex. When Jack witnesses a car accident in his neighborhood, the wounded passenger gives a box to Jack, asking him to protect and never open it, and he discovers that he is protecting the Holy Grail. From this moment on, weird things happen to Jack: visions, nightmares and the permanent sensation that strangers are watching him. While swimming late night in a club, Jack meets the sexy Iona and his inspiration returns but he also finds the hidden reality.","Daniel Patrick Sullivan,Janina Gavankar,Allie Smith",Lance Catania
391962,Badlands of Kain (2016),"Shannon and Kris embark on a cross country road trip, to put back the pieces of their strained friendship. But it all falls apart when their car breaks down in Kain, Arizona. A place where you can check in anytime you want, but you can never leave.","Rachelle Dimaria,Katrina Norman,Paul Soter",Andy Palmer
343459,Live-In Fear (2014),A tale of four dysfunctional friends on a crash course to bloody self-destruction in the snowy Utah mountains.,"Arielle Brachfeld,Myles Cranford,Maria Olsen",
392437,The Conduit (2016),"Eddie returns to his home town hoping to pick up the pieces of his broken life. There he meets Amy, a mysterious young woman with an undeniable allure. Eddie falls for her, but he doesn't know that Amy is a conduit - a channel for evil that she must spread to others through attraction.","Wes Martinez,Monica Engesser,Mike Watkiss",
15903,Faces of Death V (1995),A direct-to-video compilation of the highlights of the earlier films in the Faces of Death series.,Michael Carr,John Alan Schwartz
478741,Charismata (2017),"As a rookie detective struggling to find acceptance in a police department defined by a culture of bullying and intolerance, things go from bad to worse when the chief suspect in a series of brutal ritualistic murders takes a personal interest in her. A game of cat and mouse ensues which sees Rebeccaâ€™s grasp on reality beginning to spiral out of control, leading to a terrifying climax where she needs to fight for her sanity, her life and maybe even her soul.","Sarah Beck Mather,Jamie Satterthwaite,Andonis Anthony",
436496,Gremlin (2017),"A man receives a mysterious box containing a terrible secret, a creature that will kill everyone else in his family unless he passes it on to someone he loves to continue its never-ending circulation.","Adam Hampton,Kristy K. Boone,Katie Burgess",
365083,Harvest Lake (2016),"Five friends fall under the seductive influence of a libidinous, otherworldly presence that threatens to change their lives forever in this strange and erotic new film from director Scott Schirmer (Found) and producer Brian K. Williams (Time to Kill). Starring Jason Crowe (Dead Moon Rising), Ellie Church (Headless), Tristan Risk (American Mary), Dan Nye (The Legend of Wasco), and Kevin Roach (The Confession of Fred Krueger), with special FX by The Clockwerk Creature Company.","Jason Crowe,Ellie Church,Tristan Risk",
182237,The Candidate (2011),An underhanded company man is offered assistance by a secret organization that immerses him in forces beyond his control.,"Robert Picardo,Tom Gulager,Meghan Markle",David Karlak
46921,The Cat with Hands (2001),"The story of a cat who, legend has it, longs to become human.","Livy Armstrong,Victoria Hayes,Daniel Hogwood-Kane",
209288,One Last Dive (2013),"In the morning's small hours, a police diver in search of evidence at a cold underwater crime scene makes a final effort to further investigate and goes for one last dive. The Chief wants to wrap it up in twenty minutes, however, what the diver is about to discover is utterly unexpected and fiendishly gruesome.","Catherine Maltais,Peter Allen",
